ID,Job_Title,Rating,Company_Name,Location,Headquarters,Size,Founded,Type_of_ownership,Industry,Sector,Revenue,Lower_Salary,Upper_Salary,Avg_SalaryK,job_title_sim,seniority_by_title,Degree,Skills,Average Salary ,Age
829,Senior Risk Data Scientist,3.8,Bill.com,"Palo Alto, CA","Palo Alto, CA",501 - 1000,2006,Public,Financial Transaction Processing,Finance,$50 to $100 million (USD),107,172,139.5,data scientist,sr,Master's,SQL,139.5,20
829,Senior Risk Data Scientist,3.8,Bill.com,"Palo Alto, CA","Palo Alto, CA",501 - 1000,2006,Public,Financial Transaction Processing,Finance,$50 to $100 million (USD),107,172,139.5,data scientist,sr,Master's,SAS,139.5,20
830,Data Scientist in Artificial Intelligence Early Career,3.8,Pacific Northwest National Laboratory,"Richland, WA","Richland, WA",1001 - 5000,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),49,85,67,data scientist,Not Specified,Master's,PyTorch,67,61
830,Data Scientist in Artificial Intelligence Early Career,3.8,Pacific Northwest National Laboratory,"Richland, WA","Richland, WA",1001 - 5000,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),49,85,67,data scientist,Not Specified,Master's,TensorFlow,67,61
831,Consultant - Analytics Consulting,3,Infosys,"Hartford, CT","Bengaluru, India",10000+,1981,Public,IT Services,Information Technology,$10+ billion (USD),54,71,62.5,data analitics,Not Specified,Not specified,Excel,62.5,45
833,Data Analyst,3.6,AXION Healthcare Solutions,"New York, NY","New York, NY",1-50,1980,Private,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD),47,85,66,analyst,Not Specified,Not specified,Excel,66,46
837,Data Engineer,3.5,Alignment Healthcare,"Orange, CA","Orange, CA",501 - 1000,2013,Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,65,124,94.5,data engineer,Not Specified,Master's,Python,94.5,13
837,Data Engineer,3.5,Alignment Healthcare,"Orange, CA","Orange, CA",501 - 1000,2013,Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,65,124,94.5,data engineer,Not Specified,Master's,Spark,94.5,13
837,Data Engineer,3.5,Alignment Healthcare,"Orange, CA","Orange, CA",501 - 1000,2013,Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,65,124,94.5,data engineer,Not Specified,Master's,AWS,94.5,13
837,Data Engineer,3.5,Alignment Healthcare,"Orange, CA","Orange, CA",501 - 1000,2013,Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,65,124,94.5,data engineer,Not Specified,Master's,Excel,94.5,13
837,Data Engineer,3.5,Alignment Healthcare,"Orange, CA","Orange, CA",501 - 1000,2013,Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,65,124,94.5,data engineer,Not Specified,Master's,SQL,94.5,13
837,Data Engineer,3.5,Alignment Healthcare,"Orange, CA","Orange, CA",501 - 1000,2013,Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,65,124,94.5,data engineer,Not Specified,Master's,Hadoop,94.5,13
838,Data Scientist,3.6,TRANZACT,"Fort Lee, NJ","Fort Lee, NJ",1001 - 5000,1989,Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,87,141,114,data scientist,Not Specified,Not specified,Python,114,37
838,Data Scientist,3.6,TRANZACT,"Fort Lee, NJ","Fort Lee, NJ",1001 - 5000,1989,Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,87,141,114,data scientist,Not Specified,Not specified,AWS,114,37
838,Data Scientist,3.6,TRANZACT,"Fort Lee, NJ","Fort Lee, NJ",1001 - 5000,1989,Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,87,141,114,data scientist,Not Specified,Not specified,Excel,114,37
838,Data Scientist,3.6,TRANZACT,"Fort Lee, NJ","Fort Lee, NJ",1001 - 5000,1989,Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,87,141,114,data scientist,Not Specified,Not specified,SQL,114,37
838,Data Scientist,3.6,TRANZACT,"Fort Lee, NJ","Fort Lee, NJ",1001 - 5000,1989,Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,87,141,114,data scientist,Not Specified,Not specified,Hadoop,114,37
838,Data Scientist,3.6,TRANZACT,"Fort Lee, NJ","Fort Lee, NJ",1001 - 5000,1989,Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,87,141,114,data scientist,Not Specified,Not specified,Tableau,114,37
838,Data Scientist,3.6,TRANZACT,"Fort Lee, NJ","Fort Lee, NJ",1001 - 5000,1989,Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,87,141,114,data scientist,Not Specified,Not specified,Power BI,114,37
839,Data Scientist,4.2,ExecOnline,"New York, NY","New York, NY",51 - 200,2012,Private,Education Training Services,Education,Unknown / Non-Applicable,56,95,75.5,data scientist,Not Specified,Not specified,Python,75.5,14
839,Data Scientist,4.2,ExecOnline,"New York, NY","New York, NY",51 - 200,2012,Private,Education Training Services,Education,Unknown / Non-Applicable,56,95,75.5,data scientist,Not Specified,Not specified,AWS,75.5,14
839,Data Scientist,4.2,ExecOnline,"New York, NY","New York, NY",51 - 200,2012,Private,Education Training Services,Education,Unknown / Non-Applicable,56,95,75.5,data scientist,Not Specified,Not specified,SQL,75.5,14
839,Data Scientist,4.2,ExecOnline,"New York, NY","New York, NY",51 - 200,2012,Private,Education Training Services,Education,Unknown / Non-Applicable,56,95,75.5,data scientist,Not Specified,Not specified,Hadoop,75.5,14
839,Data Scientist,4.2,ExecOnline,"New York, NY","New York, NY",51 - 200,2012,Private,Education Training Services,Education,Unknown / Non-Applicable,56,95,75.5,data scientist,Not Specified,Not specified,Tableau,75.5,14
840,Data Scientist,3.5,Charter Spectrum,"Maryland Heights, MO","North Salt Lake, UT",1-50,,School / School District,KMissing2 Education,Education,$5 to $10 million (USD),71,121,96,data scientist,Not Specified,PhD,Excel,96,
840,Data Scientist,3.5,Charter Spectrum,"Maryland Heights, MO","North Salt Lake, UT",1-50,,School / School District,KMissing2 Education,Education,$5 to $10 million (USD),71,121,96,data scientist,Not Specified,PhD,SQL,96,
840,Data Scientist,3.5,Charter Spectrum,"Maryland Heights, MO","North Salt Lake, UT",1-50,,School / School District,KMissing2 Education,Education,$5 to $10 million (USD),71,121,96,data scientist,Not Specified,PhD,Hadoop,96,
841,Machine Learning Engineer,4,Mteq,"Fort Belvoir, VA","Lorton, VA",501 - 1000,1954,Public,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),62,112,87,machine learning engineer,Not Specified,Not specified,Python,87,72
842,Data Scientist,3.7,Brillient,"Silver Spring, MD","Reston, VA",201 - 500,2006,Private,IT Services,Information Technology,$25 to $50 million (USD),64,108,86,data scientist,Not Specified,Master's,Python,86,20
842,Data Scientist,3.7,Brillient,"Silver Spring, MD","Reston, VA",201 - 500,2006,Private,IT Services,Information Technology,$25 to $50 million (USD),64,108,86,data scientist,Not Specified,Master's,Excel,86,20
842,Data Scientist,3.7,Brillient,"Silver Spring, MD","Reston, VA",201 - 500,2006,Private,IT Services,Information Technology,$25 to $50 million (USD),64,108,86,data scientist,Not Specified,Master's,SAS,86,20
846,Senior Data Scientist,4.4,Entefy,"Palo Alto, CA","Palo Alto, CA",1-50,2012,Private,Internet,Information Technology,Unknown / Non-Applicable,89,144,116.5,data scientist,sr,Master's,Python,116.5,14
846,Senior Data Scientist,4.4,Entefy,"Palo Alto, CA","Palo Alto, CA",1-50,2012,Private,Internet,Information Technology,Unknown / Non-Applicable,89,144,116.5,data scientist,sr,Master's,SQL,116.5,14
849,Senior Scientist (Neuroscience),3.5,Sunovion,"Marlborough, MA","Marlborough, MA",1001 - 5000,2010,Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),109,200,154.5,other scientist,sr,PhD,Python,154.5,16
849,Senior Scientist (Neuroscience),3.5,Sunovion,"Marlborough, MA","Marlborough, MA",1001 - 5000,2010,Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),109,200,154.5,other scientist,sr,PhD,Excel,154.5,16
852,Marketing Data Analyst,3.6,San Manuel Casino,"Highland, CA","Highland, CA",1001 - 5000,1986,Private,Gambling,"Arts, Entertainment & Recreation",$100 to $500 million (USD),35,62,48.5,analyst,Not Specified,Master's,Excel,48.5,40
852,Marketing Data Analyst,3.6,San Manuel Casino,"Highland, CA","Highland, CA",1001 - 5000,1986,Private,Gambling,"Arts, Entertainment & Recreation",$100 to $500 million (USD),35,62,48.5,analyst,Not Specified,Master's,SQL,48.5,40
852,Marketing Data Analyst,3.6,San Manuel Casino,"Highland, CA","Highland, CA",1001 - 5000,1986,Private,Gambling,"Arts, Entertainment & Recreation",$100 to $500 million (USD),35,62,48.5,analyst,Not Specified,Master's,SAS,48.5,40
852,Marketing Data Analyst,3.6,San Manuel Casino,"Highland, CA","Highland, CA",1001 - 5000,1986,Private,Gambling,"Arts, Entertainment & Recreation",$100 to $500 million (USD),35,62,48.5,analyst,Not Specified,Master's,Tableau,48.5,40
852,Marketing Data Analyst,3.6,San Manuel Casino,"Highland, CA","Highland, CA",1001 - 5000,1986,Private,Gambling,"Arts, Entertainment & Recreation",$100 to $500 million (USD),35,62,48.5,analyst,Not Specified,Master's,Google Analytics,48.5,40
853,Machine Learning Engineer - Regulatory,3.7,Cboe Global Markets,"Lenexa, KS","Chicago, IL",501 - 1000,1973,Public,Stock Exchanges,Finance,$500 million to $1 billion (USD),61,113,87,machine learning engineer,Not Specified,Not specified,Python,87,53
853,Machine Learning Engineer - Regulatory,3.7,Cboe Global Markets,"Lenexa, KS","Chicago, IL",501 - 1000,1973,Public,Stock Exchanges,Finance,$500 million to $1 billion (USD),61,113,87,machine learning engineer,Not Specified,Not specified,Excel,87,53
853,Machine Learning Engineer - Regulatory,3.7,Cboe Global Markets,"Lenexa, KS","Chicago, IL",501 - 1000,1973,Public,Stock Exchanges,Finance,$500 million to $1 billion (USD),61,113,87,machine learning engineer,Not Specified,Not specified,SQL,87,53
853,Machine Learning Engineer - Regulatory,3.7,Cboe Global Markets,"Lenexa, KS","Chicago, IL",501 - 1000,1973,Public,Stock Exchanges,Finance,$500 million to $1 billion (USD),61,113,87,machine learning engineer,Not Specified,Not specified,Hadoop,87,53
854,Data Engineer,3.4,Trace3,"Houston, TX","Irvine, CA",501 - 1000,2002,Private,IT Services,Information Technology,$1 to $2 billion (USD),55,105,80,data engineer,Not Specified,Not specified,Python,80,24
854,Data Engineer,3.4,Trace3,"Houston, TX","Irvine, CA",501 - 1000,2002,Private,IT Services,Information Technology,$1 to $2 billion (USD),55,105,80,data engineer,Not Specified,Not specified,Spark,80,24
854,Data Engineer,3.4,Trace3,"Houston, TX","Irvine, CA",501 - 1000,2002,Private,IT Services,Information Technology,$1 to $2 billion (USD),55,105,80,data engineer,Not Specified,Not specified,Excel,80,24
854,Data Engineer,3.4,Trace3,"Houston, TX","Irvine, CA",501 - 1000,2002,Private,IT Services,Information Technology,$1 to $2 billion (USD),55,105,80,data engineer,Not Specified,Not specified,SQL,80,24
854,Data Engineer,3.4,Trace3,"Houston, TX","Irvine, CA",501 - 1000,2002,Private,IT Services,Information Technology,$1 to $2 billion (USD),55,105,80,data engineer,Not Specified,Not specified,Hadoop,80,24
855,Medical Laboratory Scientist,4,Texas Health Huguley Hospital,"Burleson, TX","Arlington, TX",1001 - 5000,1977,Hospital,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),37,52,44.5,other scientist,Not Specified,Not specified,AWS,44.5,49
856,Principal Data Scientist,3.7,Northrop Grumman,"San Jose, CA","Falls Church, VA",10000+,1939,Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),135,211,173,data scientist,sr,Master's,Python,173,87
858,Data Engineer,3.5,Saama Technologies Inc,"Phoenix, AZ","Campbell, CA",501 - 1000,1997,Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,57,80,68.5,data engineer,Not Specified,Not specified,Python,68.5,29
858,Data Engineer,3.5,Saama Technologies Inc,"Phoenix, AZ","Campbell, CA",501 - 1000,1997,Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,57,80,68.5,data engineer,Not Specified,Not specified,Spark,68.5,29
860,Data Scientist - Systems Engineering,3.2,MITRE,"Bedford, MA","Bedford, MA",5001 - 10000,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),50,89,69.5,data scientist,Not Specified,Not specified,Python,69.5,68
860,Data Scientist - Systems Engineering,3.2,MITRE,"Bedford, MA","Bedford, MA",5001 - 10000,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),50,89,69.5,data scientist,Not Specified,Not specified,Excel,69.5,68
860,Data Scientist - Systems Engineering,3.2,MITRE,"Bedford, MA","Bedford, MA",5001 - 10000,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),50,89,69.5,data scientist,Not Specified,Not specified,SQL,69.5,68
860,Data Scientist - Systems Engineering,3.2,MITRE,"Bedford, MA","Bedford, MA",5001 - 10000,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),50,89,69.5,data scientist,Not Specified,Not specified,SAS,69.5,68
860,Data Scientist - Systems Engineering,3.2,MITRE,"Bedford, MA","Bedford, MA",5001 - 10000,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),50,89,69.5,data scientist,Not Specified,Not specified,Tableau,69.5,68
860,Data Scientist - Systems Engineering,3.2,MITRE,"Bedford, MA","Bedford, MA",5001 - 10000,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),50,89,69.5,data scientist,Not Specified,Not specified,MongoDB,69.5,68
861,Senior Data Scientist,4.4,The David J. Joseph Company,"Cincinnati, OH","Cincinnati, OH",201 - 500,1885,Subsidiary or Business Segment,Metals Brokers,Mining & Metals,Unknown / Non-Applicable,82,132,107,data scientist,sr,Master's,Python,107,141
861,Senior Data Scientist,4.4,The David J. Joseph Company,"Cincinnati, OH","Cincinnati, OH",201 - 500,1885,Subsidiary or Business Segment,Metals Brokers,Mining & Metals,Unknown / Non-Applicable,82,132,107,data scientist,sr,Master's,AWS,107,141
861,Senior Data Scientist,4.4,The David J. Joseph Company,"Cincinnati, OH","Cincinnati, OH",201 - 500,1885,Subsidiary or Business Segment,Metals Brokers,Mining & Metals,Unknown / Non-Applicable,82,132,107,data scientist,sr,Master's,SQL,107,141
861,Senior Data Scientist,4.4,The David J. Joseph Company,"Cincinnati, OH","Cincinnati, OH",201 - 500,1885,Subsidiary or Business Segment,Metals Brokers,Mining & Metals,Unknown / Non-Applicable,82,132,107,data scientist,sr,Master's,Tableau,107,141
861,Senior Data Scientist,4.4,The David J. Joseph Company,"Cincinnati, OH","Cincinnati, OH",201 - 500,1885,Subsidiary or Business Segment,Metals Brokers,Mining & Metals,Unknown / Non-Applicable,82,132,107,data scientist,sr,Master's,Power BI,107,141
862,Data Scientist SR,3.9,The Buffalo Group,"Charlottesville, VA","Reston, VA",501 - 1000,2010,Private,IT Services,Information Technology,$100 to $500 million (USD),85,139,112,data scientist,sr,Master's,Python,112,16
862,Data Scientist SR,3.9,The Buffalo Group,"Charlottesville, VA","Reston, VA",501 - 1000,2010,Private,IT Services,Information Technology,$100 to $500 million (USD),85,139,112,data scientist,sr,Master's,Spark,112,16
862,Data Scientist SR,3.9,The Buffalo Group,"Charlottesville, VA","Reston, VA",501 - 1000,2010,Private,IT Services,Information Technology,$100 to $500 million (USD),85,139,112,data scientist,sr,Master's,SQL,112,16
862,Data Scientist SR,3.9,The Buffalo Group,"Charlottesville, VA","Reston, VA",501 - 1000,2010,Private,IT Services,Information Technology,$100 to $500 million (USD),85,139,112,data scientist,sr,Master's,Hadoop,112,16
864,Data Scientist,3.4,CompQsoft,"Washington, DC","Houston, TX",51 - 200,1997,Private,Consulting,Business Services,$10 to $25 million (USD),72,121,96.5,data scientist,Not Specified,Master's,Python,96.5,29
864,Data Scientist,3.4,CompQsoft,"Washington, DC","Houston, TX",51 - 200,1997,Private,Consulting,Business Services,$10 to $25 million (USD),72,121,96.5,data scientist,Not Specified,Master's,TensorFlow,96.5,29
865,"Scientist, Bacteriology",2.1,Cerus Corporation,"Concord, CA","Concord, CA",201 - 500,,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),74,149,111.5,other scientist,Not Specified,PhD,Excel,111.5,
867,"Associate Director, Platform and DevOps- Data Engineering and Aritifical Intelligence",3.7,Takeda Pharmaceuticals,"Cambridge, MA","OSAKA, Japan",10000+,1781,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),113,196,154.5,data engineer,Not Specified,Master's,Spark,154.5,245
867,"Associate Director, Platform and DevOps- Data Engineering and Aritifical Intelligence",3.7,Takeda Pharmaceuticals,"Cambridge, MA","OSAKA, Japan",10000+,1781,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),113,196,154.5,data engineer,Not Specified,Master's,AWS,154.5,245
867,"Associate Director, Platform and DevOps- Data Engineering and Aritifical Intelligence",3.7,Takeda Pharmaceuticals,"Cambridge, MA","OSAKA, Japan",10000+,1781,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),113,196,154.5,data engineer,Not Specified,Master's,Excel,154.5,245
867,"Associate Director, Platform and DevOps- Data Engineering and Aritifical Intelligence",3.7,Takeda Pharmaceuticals,"Cambridge, MA","OSAKA, Japan",10000+,1781,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),113,196,154.5,data engineer,Not Specified,Master's,SQL,154.5,245
